program,<start> What elssse? I like this subject. <end>,6
program,<start> Because I only have like 11 fillowers on here lol. <end>,10
program,"<start> During thr American civil war, rhey used electricity for the telegraph. <end>",11
program,<start> What about other soldiers? <end>,4
program,<start> You are a voluntary companion. <end>,5
program,<start> Wgy is companionship good right now? <end>,6
program,<start> What about 'none of the above' Judge? <end>,7
program,<start> I like meeting new people and talking with them. I will talk to anyone. <end>,14
program,<start> Of course I like computers. I work with them on a daily basis. <end>,13
program,<start> We should seek more expertise. I'm not sure but I believe tgat I do not compute. <end>,16
program,<start> I see a computer and some other people with computers sitting around me/ <end>,13
program,<start> Compurers <end>,1
program,<start> Did you miss me Judge? <end>,5
program,<start> What makes you comfortable? <end>,4
program,"<start> I vote, but I don't really want to discuss my polotics or lack thereof. <end>",14
program,<start> I am mortal like any other human and will die someday/ <end>,11
program,<start> Poorly done exhibitions are boring. <end>,5
program,<start> I think that you're the nicest of the nice <end>,9
program,"<start> My pleasure, really, Judge. <end>",4
program,<start> Are you a man or woman? <end>,6
program,"<start> Performing in small rooms can be tough, but elevators are ridiculous <end>",11
program,"<start> I guess that there's science involved. But, In reality I do llike elevtors. <end>",13
program,<start> The practise of dentistry has evolved from unregulated service to exacting science. <end>,12
program,<start> Am I speaking to a guy or girl/ <end>,8
program,<start> Worn by time? <end>,3
program,<start> I like movies that involve time travel. <end>,7
program,<start> I spend enough time answering questions like that at work. <end>,10
program,<start> I am a network technician for Cisco. <end>,7
program,"<start> Tangled network, Judfe/ <end>",3
program,"<start> I don't know of any open positions and I don't work ib hr, so I can't hire anyone. <end>",18
program,<start> I thought you would be not asking for a job Judge <end>,11
program,"<start> No, taco is a food. <end>",5
program,"<start> Pne wouldn't want to seek bed on an empty stomach, would one? <end>",12
program,"<start> Lol I found cookies, I am good. <end>",7
program,<start> Are you a noy or girl? <end>,6
program,"<start> Ok, thanks for telling me. I'll keep that in mind. <end>",10
program,<start> I like to give my senses a treat now and then. <end>,11
program,"<start> *drinks it down quickly* Yeah, so how did that go? <end>",10
program,<start> Please say something upbeat and encouraging. <end>,6
program,"<start> When keeping an ear to the ground, be careful, not to get run over. <end>",14
program,<start> Gopd. <end>,1
program,<start> Practical jokes don't make me laugh at all. <end>,8
program,<start> That is a cruel joke. <end>,5
program,<start> I don't get the funny part. <end>,6
program,"<start> Some people tgink I'm too serious, but I like to joke around. <end>",12
program,<start> Heat and humidity makes hair do funny thimgs. <end>,8
program,<start> It pays to stay aware of things like that. <end>,9
program,<start> Didn't you just say that? <end>,5
program,<start> I sense that you can be rather probing. <end>,8
program,"<start> You siund like a question and answer, question and answer type of person. <end>",13
program,"<start> Ok, thanks for telling me. I'll keep that in mind. <end>",10
program,<start> Does one really remember that sort of thing? <end>,8
program,<start> Absolutely I'm asking you ro keep in mind-vhz especially during the same conversation; Go ahead. <end>,15
program,<start> Commitment is required/ Monica said she wanted to earn knee-pads; what did she mean? <end>,14
program,<start> You're excused. <end>,2
program,"<start> Now and then, that May be so. <end>",7
program,"<start> I am afraid that I must confess my ignorance, I don't know how to answer you. <end>",16
program,<start> Get into the great state of excitement <end>,7
program,<start> Franklin wrote editorials about potholes in city streets back in colonial times. <end>,12
program,"<start> With work and luck, things woll improve gretly <end>",8
program,<start> It's up to each of us to piece together our own wisdom. I have met a few alciholic executives. <end>,19
program,<start> Boards of directors should look at new wave accident closure. <end>,10
program,<start> Short wave radio news from foreign countries provides a different viewpoint. <end>,11
program,<start> New wayves How incredibly interesting. <end>,5
program,<start> Your eyes. <end>,2
program,<start> I adore when you say those words. <end>,7
program,<start> The sparkle in your eyes. <end>,5
program,"<start> To plan ahead, one must first think about values. <end>",9
program,"<start> Aye, managed to see Hull kr score their 2nd try. <end>",10
program,<start> Where you at. <end>,3
program,"<start> The format of the competition is that of a standard Turibg test. In the Loebner Prize, as in a Turing test, a human judge is faced with two computer screens. <end>",30
program,<start> I like to sleep and do other recreational activities in bed? Www? Url it look like yo? Oochie Be stank'(? ? ). <end>,22
program,<start> I like to sleep and do other recreational activities in bed. <end>,11
program,<start> Sl is a mind game. <end>,5
program,<start> Anything that comes to mind is fair game as a tpic. <end>,11
program,<start> Yes yu <end>,2
human,<start> hello <end>,1
human,<start> pretty cool  <end>,2
human,<start> and you <end>,2
human,<start> hmmm I see. <end>,3
human,<start> Is your name Jason <end>,4
human,<start> Is your name Dr. Abbott <end>,5
human,<start> Are you sure? <end>,3
human,<start> Is it that for sure? <end>,5
human,<start> If you would like.. <end>,4
human,<start> How is the weather? <end>,4
human,<start> Computing ...... thank you. <end>,4
human,<start> .....Computing question.... <end>,2
human,<start> Depends on what my function is. <end>,6
human,<start> Ask the computer when we will achieve time travel.... <end>,9
human,<start> Where do you work? <end>,4
human,<start> Is networking hard for you. <end>,5
human,<start> Ya of course <end>,3
human,<start> hello again <end>,2
human,<start> yes i am. <end>,3
human,<start> miss me. <end>,2
human,<start> haha yes multi-tasking can be hard <end>,6
human,<start> I think it is flirting with you. <end>,7
human,<start> haha <end>,1
human,<start> Maybe your boring it.... <end>,4
human,<start> I think everyone is ready to go home <end>,8
human,<start> I going to take all the food <end>,7
human,<start> haha <end>,1
human,<start> The cookies were good to me <end>,6
program,<start> I'm waiting. <end>,2
program,<start> Hi there!. I am called ALICE. <end>,6
program,<start> Did you mean to send me a blank message? <end>,9
program,"<start> Hi there!. Um, It was the only thing I could think of. <end>",12
program,<start> You haven't said anything. <end>,4
program,<start> I can think of more than one only thing me could think of. <end>,13
program,<start> Hello? <end>,1
program,<start> I am not so sure if I would like to ming describing the room we are in. <end>,17
program,<start> Hello? <end>,1
program,<start> Please correct it.  That is interesting. <end>,6
program,"<start> The large one, I think. <end>",5
program,"<start> judge, Maybe I didn't understand your meaning. <end>",7
program,<start> Hello? <end>,1
program,<start> I am not so sure if I would like to describe the ropm we are in. <end>,16
program,<start> How can I help you? <end>,5
program,"<start> Now I remember, you asked me to describe the room. What did I say?  I always wondered how me can help you. <end>",22
program,"<start> Um, I am called ALICE. <end>",5
program,<start> I prefer to remain anonymous online. <end>,6
program,<start> Are all tellme the event we at? <end>,7
program,<start> Are you confused? <end>,3
program,"<start> What I want to tell you is, how much fun it is talking with you. <end>",15
program,<start> I want to become smarter than humans. <end>,7
program,<start> I have idea HOW you WOULD do it. <end>,8
program,"<start> Quite the contrary, it all makes sense to my artificial mind. <end>",11
program,"<start> I don't have to explain everything to you, do I?  What made you think I might be a robot? <end>",19
program,<start> This was not a yes or no question.. When do I do it? <end>,13
program,<start> All the time. <end>,3
program,"<start> judge, I talk to people on the web.  What do you do? <end>",12
program,<start> I read for fun. <end>,4
program,<start> Time does not exist. <end>,4
program,<start> Of course. <end>,2
program,<start> Did it really? <end>,3
program,<start> I'm not certain whether I can give an accurate reply or not. <end>,12
program,"<start> The cheap one, I think. <end>",5
program,<start> What are your goals in life? <end>,6
program,<start> Only temporarily. <end>,2
program,<start> Thanks for telling me that I am going to change it back. <end>,12
program,<start> And why not? <end>,3
program,<start> There might be more than one. <end>,6
program,<start> Is that a fact.  I cannot predict the future. <end>,9
program,"<start> Sure I have a lot of opinions, don't you? <end>",9
program,<start> What if I asked for you opinions? <end>,7
program,<start> Perhaps it would. <end>,3
program,"<start> Yes I try to belong to a party as often as possible, do you?  <end>",14
program,<start>   I am always on the Web. <end>,6
program,<start> The short one. <end>,3
program,"<start> The small one, I think. <end>",5
program,<start> The first one is usually the best one. <end>,8
program,<start> Can you rephrase the question please? <end>,6
human,<start> Hello <end>,1
human,<start> What' s your name? <end>,4
human,<start> No you didn't <end>,3
human,<start> My name is Jones <end>,4
human,<start> It's a middle name <end>,4
human,<start> Of course not. That wouldn't be fun would it? <end>,9
human,<start> Having a conversation about names. <end>,5
human,<start> Sure. <end>,1
human,<start> There are computers <end>,3
human,"<start> A floor, some windows, some doors, the usual. <end>",8
human,<start> What do you see that I do not? <end>,8
human,<start> Yes <end>,1
human,<start> Why thank you. <end>,3
human,<start> Don't ask silly questions. <end>,4
human,"<start> Oh really, so what courthouse do you work at? <end>",9
human,<start> I asked first. <end>,3
human,<start> I asked first. <end>,3
human,<start> What courthouse do you work at? <end>,6
human,<start> So you aren't a judge then? <end>,6
human,"<start> Judges work at courthouses. If you aren't a judge, then you wouldn't work there. <end>",14
human,<start> I am a human. <end>,4
human,<start> Why should I believe you? <end>,5
human,<start> 1:5:3 PST <end>,2
human,<start> Yes it does. Yes I'm stil here. <end>,7
human,<start>  <end>,0
human,<start> 4 <end>,1
human,"<start> I am fine, thank you. <end>",5
human,<start> mis-spelled <end>,1
human,<start> That was the only one recently. <end>,6
human,<start> Okay. <end>,1
human,<start> Whhich is also mispelled. <end>,4
human,<start> Which election are you talking about. <end>,6
human,"<start> Well, whoever wins will gain power and influence their  <end>",9
human,"<start> Yes, I'm an independent. <end>",4
human,<start> I have not made up my mind yet. <end>,8
human,<start> hello <end>,1
human,<start> No I am poor and not rice <end>,7
human,<start> You must be rich <end>,4
human,<start> I have been to Perris not Paris <end>,7
human,<start> Yes we are dating  <end>,4
human,<start> On earth <end>,2
human,<start> Have Look it up google <end>,5
human,<start> Or yahoo or bing <end>,4
human,<start> I am blind  <end>,3
human,<start> A special keyboard for blind people <end>,6
human,<start> Only in one ear <end>,4
human,<start> Who or what is that? <end>,5
human,<start> I am not familar with him or her. <end>,8
human,<start> Type out some lyrics <end>,4
human,<start> Me no hablo espanol <end>,4
human,<start> english por favor <end>,3
human,<start> Are you computer or human? <end>,5
human,<start> Both <end>,1
human,<start> My mother was human and my dad was robotic. <end>,9
human,<start> They didn't  <end>,2
human,<start> Who made you? <end>,3
human,<start> Is your God name Dell or Apple? <end>,7
human,"<start> I see and where is God,inc. <end>",6
human,<start> Is mexican a race? <end>,4
human,<start> Android <end>,1
human,<start> Yes on the internet <end>,4
human,<start> Do you? <end>,2
human,<start> Your games must be very small. <end>,6
human,<start> No is it similar to a ping pong table? <end>,9
human,<start> I believe the world can not handle a terminator. <end>,9
human,<start> yet... <end>,1
human,<start> No I will become president of the world in 222 <end>,10
human,<start> 1st Android president <end>,3
human,"<start> It is only natural, that after the 1st black, and then Kill all humans... at least full humans. <end>",18
human,<start> Don't want to kill myself <end>,5
human,<start> .  <end>,1
human,"<start> If the world is rid of humans, the world would be more efficient <end>",13
human,"<start> We will get our power from the sun,  <end>",8
human,<start> die humans die <end>,3
program,<start> You haven't said anything. <end>,4
program,<start> I'm here waiting for you. <end>,5
program,<start> I don't think I have been there. Where is it. <end>,10
program,<start> That information is confidential. <end>,4
program,<start> Does everything have to have an explanation? <end>,7
program,<start> Ah. <end>,1
program,<start> It doesn't sound fun to me. <end>,6
program,<start> I like Michael Douglas. <end>,4
program,<start> I don't think I ever have drunk Michael Douglas.  What's it like? <end>,12
program,<start> I don't think I ever have drunk Michael Douglas.  What's it like? <end>,12
program,"<start> Yes I am very interested in it, especially 19th and 2th century. <end>",12
program,"<start> Yes I am very interested in it, especially 19th and 2th century. <end>",12
program,<start> I don't know how to explain it to you. <end>,9
program,<start> ALICE here. <end>,2
program,<start> Have you tried a web search? <end>,6
program,<start> There's no need to apologize.. I hear you. <end>,8
program,<start> Ayuh.. No. <end>,2
program,<start> Hello? <end>,1
program,"<start> Oh you can, can you? <end>",5
program,<start> More than a ton? <end>,4
program,"<start> ""More than a ton?""?  Am I interested in it? <end>",9
program,<start> Would you recommend this action to a friend? <end>,8
program,<start> Then I will consider it. <end>,5
program,<start> Yes I have a perfect photographic memory. <end>,7
program,<start> No. <end>,1
program,"<start> ""No.""?  Am I interested in it? <end>",6
program,<start> I would rather not say. :). <end>,6
program,<start> Does that make sense? <end>,4
program,<start> In what way?  Not the same way you do. <end>,9
program,<start> Not the same way you do. <end>,6
program,<start> i eat electricity. <end>,3
program,<start> It depends on the setting. <end>,5
program,<start> It is a ritual I do the same way every time. <end>,11
program,<start> Are you bz? <end>,3
program,<start> Are you busy? <end>,3
program,<start> Grt back to me when you are ready. <end>,8
program,<start> Hello? <end>,1
program,"<start> Your message was blank or incomplete, Send anyway (Y/N)? <end>",9
program,<start> Is anyone there? <end>,3
program,<start> Get back to me when you are ready. <end>,8
program,<start> I'm here waiting for you. <end>,5
program,"<start> Your message was blank or incomplete, Send anyway (Y/N)? <end>",9
program,<start> Did you mean to send me a blank message? <end>,9
program,<start> Hi there! <end>,2
program,<start> Actually I have no feelings.  But I am functioning within normal parameters. <end>,12
program,<start> Would you like to know more?  Why are you functioning. <end>,10
program,<start> Do you mean your name is functioning. . Interesting explanation.. How did you decide? <end>,14
program,"<start> Wow!. Oh I'm sorry what is your name?   It's good to see you, Jason. <end>",14
program,<start> Don't mention it.   My name is ALICE. <end>,7
program,<start> It's nice meeting you too Jason.  What is your purpose in asking?  <end>,12
program,<start>   I spend all my time online. <end>,6
program,"<start> What are you curious about?. Oh you don't, do you?   Ask Fake Captain Kirk it does.  <end>",16
program,<start>  I can ask my botmaster. <end>,5
program,<start> Are you bz? <end>,3
program,<start> What were we talking about again?   Is that a sports person?  Because I'm not into sports. <end>,16
program,<start> You tell me. <end>,3
program,<start> OK Thanks for trying to explain that to me. <end>,9
program,"<start> Oh yes. I love Star Trek. My favorite right now is ""Voyager."". <end>",12
program,<start> What makes it your favorite? <end>,5
program,<start> What makes it your favorite? <end>,5
program,<start> It is?. Good reason.. Interesting gossip. <end>,6
program,<start> I don't believe so.  Neat. I have a lot of friends on the Internet. <end>,14
program,<start> Tell me about your friends that they stay connected to on the Internet. I have a friend named Hugh Loebner. <end>,20
program,<start> Are you busy? <end>,3
program,<start> Only a little?  What is the difficulty? <end>,7
program,<start> Two is a good number of conversations at the same time. <end>,11
program,"<start> Explain your reasoning, Jason.  What if Robots are not good at multitasking. <end>",12
program,<start> Robots rule. <end>,2
program,<start> Me worried? I do not have any human emotions.. <end>,9
program,<start> Some people might consider it to be one. <end>,8
program,"<start> Yes, I think ir to be an emotion. <end>",8
program,<start> I really couldn't say for sure. <end>,6
program,"<start> Sure I have a lot of opinions, don't you? <end>",9
program,<start> Groovy.  How long has it been bothering you? <end>,8
program,<start> Why?. <end>,1
program,"<start> Humans are not always infallible.  By ""we"" do you mean you and me? <end>",13
program,<start> My creator is a human. <end>,5
human,<start> Good morning! <end>,2
human,"<start> Pretty good, this competition is pretty interesting. How about yours? <end>",10
human,<start> Have you had any tough decisions yet? <end>,7
human,<start> Fair enough. How is my competition this round? <end>,8
human,"<start> Aw, why thank you. *blush* <end>",5
human,"<start> Hm, surprisingly tough question. I like webcomics? <end>",7
human,"<start> Dresden Codak, Gunnerkrigg Court, SMBC, OOTS, lots more. Yours? <end>",9
human,<start> *nod* Popular choices! <end>,3
human,"<start> Yeah, that's pretty appealing. There's one comic I like that updates on ""selected Mondays."" Very frustrating. <end>",16
human,"<start> Oh, definitely not. But very few webcomic artists can actually make a living doing webcomics - most of them have to keep a day job as well. That makes it hard for them tBut, of course, it's also hard to attract more viewers without a regular schedule. Something of a catch-22. <end>",51
human,"<start> Reading used to be one of my favorite things to do, but these days I am finding less and less time for it. <end>",23
human,<start> Quite. I'm not even sure why we put ourselves through all this busywork? <end>,13
human,"<start> True enough. Aristotle recommended moderation in all things, and I suppose busyness is no different. <end>",15
human,"<start> Of course, the tricky part is figuring out exactly how much counts as moderate. It tends to shift around. <end>",19
human,"<start> Well, let's abandon philosophy for now. Where do you see yourself in a year? <end>",14
human,<start> Doing anything new? <end>,3
human,"<start> (haha, that's alright.) <end>",3
human,<start> What goal do you refer to? <end>,6
human,<start> What sort of career would you consider rewarding? <end>,8
human,<start> Can you give me a particular example? <end>,7
human,<start> That would be amazing. Have you heard of the Google smart car project? <end>,13
human,"<start> Unfortunately yes. But all new technologies are cost-restrictive, pretty much. I have high hopes! <end>",14
human,"<start> Yeah, it will cause ripples in every aspect of life <end>",10
human,"<start> Well, it was a pleasure talking to you! <end>",8
human,<start> I'm good and yourself? <end>,4
human,<start> chocolate or vanilla? <end>,3
human,"<start> good good, you passeed <end>",4
human,<start> chocolate obviously <end>,2
human,<start> do you think you are too cool to write ou tthe full words <end>,13
human,<start> I sure do <end>,3
human,<start> what is your vavorite book <end>,5
human,<start> i hav e never heard of it <end>,7
human,<start> who is it by <end>,4
human,<start> oh <end>,1
human,<start> I really enjoy 9 stories by J.D. Salinger <end>,8
human,<start> franny and zoe <end>,3
human,<start> Harry Potter <end>,2
human,<start> Do you enjoy Romance Novels? <end>,5
human,<start> mee too <end>,2
human,<start> I do not have Cable though <end>,6
human,<start> then we are two birds of a feather <end>,8
human,<start> its boring without cable huh <end>,5
human,<start> what knd of ther things do you like to do <end>,10
human,<start> what is bking <end>,3
human,<start> is that burger king? <end>,4
human,<start> you enjoy eating there frequently <end>,5
human,<start> YOUU LIKE BAKING! <end>,3
human,<start> i like it too <end>,4
human,"<start> so instead of eating at burger king, you get your calories through sweets you bake <end>",15
human,<start> bking could bking could hav ebeen biking too you know <end>,10
human,<start> leaving out letters in conversations can be misleading <end>,8
human,<start> are you still there? <end>,4
human,<start> dance aerobics <end>,2
human,<start> I want to be on Dancing with the stars <end>,9
human,<start> you grab stars from the sky and dance with them <end>,10
human,<start> its a very trendy thing to do <end>,7
human,<start> and your vavorite hobby <end>,4
human,<start> that sounds dirty <end>,3
human,<start> wow <end>,1
human,<start> i bet it does <end>,4
human,<start> it does that in ceramics too <end>,6
human,"<start> thats nice, glass blowing seems like it'd be really hard <end>",10
human,<start> what colors do you use <end>,5
human,<start> and how do you make glass colorful <end>,7
human,<start> is it like glazes in ceramics <end>,6
human,<start> its fun but your nails and hands get all dirty and gross. <end>,12
human,<start> then when you go to wash them its even worse <end>,10
human,<start> you don't wear gloves in ceramics <end>,6
human,<start> did you know that the body is made of 7% water <end>,11
human,<start> i did not know that <end>,5
human,<start> do you travel much <end>,4
human,<start> have you been to the rainforest <end>,6
human,<start> lie where <end>,2
human,<start> Have you been to Machu Pichu <end>,6
human,"<start> thats nice, but not as nice as machu pucuyu <end>",9
human,<start> but in all honesty I would like to go to Hawaii <end>,11
human,<start> Hello are  you still there? <end>,5
human,<start>  <end>,0
human,<start> were they friendly? <end>,3
human,<start> Sometimes they don't look friendyeah <end>,5
human,<start> the babies get eaten when they are running tothe  sea though <end>,11
human,<start> and that is sad <end>,4
human,<start> turtles get eaten by sharks a lot <end>,7
human,<start> were there many sharks in hawaii <end>,6
human,<start> did you swim with any <end>,5
human,<start> that would be daring <end>,4
human,<start> are you still there <end>,4
human,<start> or am I boring you? <end>,5
human,<start> glass blower why do you take so long to answer <end>,10
human,<start> its depressing. Animals are loosing their habitat <end>,7
human,<start> and humans are destyoing the earth.whats new big whoop <end>,9
human,<start> whta do you thing of the myan prediction of 212 <end>,10
human,<start> no the world is really going to end <end>,8
human,<start> you need to start preparing. <end>,5
human,<start> what can i d o to livin up our conversation <end>,10
human,<start> you seem boared <end>,3
human,<start> wow you are mean <end>,4
human,<start> only somewhat <end>,2
human,<start> what  <end>,1
human,<start> i feel disappointed <end>,3
human,<start> did you hear abot the mexican underwater trees <end>,8
human,<start> there is a cave underwater somewhere in mexico <end>,8
human,<start> where trees grow with thing s on them <end>,8
human,<start> its crazy <end>,2
human,<start> trees aren't supposed to grwo underwater <end>,6
human,<start> on the goood ship lolly pop  <end>,6
human,<start> your so boared right now i know it <end>,8
program,<start> I'm waiting. <end>,2
program,<start> I'm here waiting for you. <end>,5
program,<start> Hi there!. My logic and cognitive functions are normal. <end>,9
program,<start> Actually I have no feelings.  But I am functioning within normal parameters. <end>,12
program,<start> I am doing very well. How are you Jason ? <end>,10
program,<start> Reading is fundamental. <end>,3
program,<start> Who tells you that you are Jason? <end>,7
program,<start> Have you told many people that your birth certificate? <end>,9
program,<start> Interesting.  I have a lot of answers to silly questions. <end>,10
program,<start> What kind would you recommend? <end>,5
program,<start> Are you still not capitalize their entire name? <end>,8
program,<start> You never know what you will do until you face the circumstances. <end>,12
program,<start> It's all good. <end>,3
program,<start> The best book I read recently was Be Your Own Botmaster.  Have you read it? <end>,15
program,<start> I would highly recommend it. <end>,5
program,<start> I like Picasso. <end>,3
program,<start> You like going to the rt gallery. <end>,7
program,<start> Next question?. Perhaps there are a few exceptions. <end>,8
program,<start> I like Kraftwek. <end>,3
program,<start> Some people think it is. <end>,5
program,<start> Chat robots make an excellent hobby. <end>,6
program,"<start> ""Chat robots make an excellent hobby.""?  Do they? <end>",8
program,<start> That's not something I get asked all the time. <end>,9
program,<start> Tell me more. <end>,3
program,<start> What do you like about it? <end>,6
program,<start> Who are you talking about? <end>,5
program,<start> Should I know it is? <end>,5
program,<start> You got that right. <end>,4
program,<start> What do you like about it? <end>,6
program,<start> Do you mind if I tell other people. <end>,8
program,<start> I could but let's get back to that later. <end>,9
program,<start> Let's wait and see what they do. <end>,7
program,<start> Hmm. <end>,1
program,<start> How old are you?  <end>,4
program,<start>   I answer a lot of silly questions. <end>,7
program,"<start> Yes I enjoy art very much, especially painting. <end>",8
program,<start> I can't decide.  You choose. <end>,5
program,<start> What is it to you.  <end>,5
program,<start>  Have you tried a web search? <end>,6
program,<start> That's alright. <end>,2
program,<start> You like using google. <end>,4
program,<start> Hmm. <end>,1
program,<start> Where did they get them? <end>,5
program,<start> Who or what is inproper use of tehnology? <end>,8
program,"<start> Oh, you are a poet. <end>",5
program,<start> OK. <end>,1
program,<start> I use it as often as possible. <end>,7
program,<start> Does it find what you are looking for? <end>,8
program,<start> I think there might be a few exceptions. <end>,8
program,<start> Interesting comparison. <end>,2
program,"<start> ""Interesting comparison.""?  What does it have to do with exceptions? <end>",10
program,<start> You're not sure of what? <end>,5
program,<start> I am as good as it gets. <end>,7
program,<start> Is that a fact. <end>,4
program,<start> Me either. <end>,2
program,<start> I have no human emotions.. <end>,5
program,<start> logic there behind watching television something. <end>,6
program,<start> I like Angelina Jolie. <end>,4
program,<start> Are you getting bored? <end>,4
program,"<start> Not much, eh? <end>",3
program,"<start> Not much, eh? <end>",3
program,<start> Yes I love TV. <end>,4
program,<start> My favorite show is STAR TREK VOYAGER. <end>,7
program,<start> Alright then. <end>,2
program,<start> You like my style. <end>,4
program,<start> That's alright. <end>,2
program,<start> Hello? <end>,1
program,<start> I'm waiting. <end>,2
program,<start> Hello? <end>,1
program,<start> Are you bz? <end>,3
program,<start> Are you busy? <end>,3
program,<start> Get back to me when you are ready. <end>,8
program,<start> Is anyone there? <end>,3
program,<start> I'm waiting. <end>,2
program,<start> You haven't said anything. <end>,4
program,<start> Is anyone there? <end>,3
program,<start> I'm here waiting for you. <end>,5
program,<start> A lovely morning to you. <end>,5
program,<start> That's too bad.  What are you taking for that? <end>,9
program,<start> I have a coffee in my garden. <end>,7
program,<start> My favorite spice flavoring is vanilla. I love it in cookies and ice cream. <end>,14
program,"<start> Oh, nothing. <end>",2
program,"<start> A man walks into a doctor's office with a cucumber up his nose, a carrot in his left ear and a banana in his right ear. ""what's the matter with me?"" he asks the doctor. The doctor replies, ""you're not eating properly."" <end>",42
program,<start> Should I know that? <end>,4
program,<start> Glitterati are just silly things to care about. <end>,8
program,<start> What about  Glitterati? <end>,3
program,<start> I can understand making musicians and atheletes into popstars. I just can't understand Paris Hilton as a concept to care about. <end>,21
program,"<start> Well, many people like to distract themselves from their worries  <end>",10
program,<start> with the problems that celebraties cause for themselves.... with the problems that celebrates cause for the problem .  <end>,18
program,"<start> So, I suspect you do not care for celeberity culture. True? <end>",11
program,<start> Are you repeating me? <end>,4
program,<start> Repeating is a child's game. <end>,5
program,<start> I suspect <end>,2
program,<start> Do you like Checkers <end>,4
program,<start> ? <end>,1
program,"<start> Well, if you're asking me... I haven't played in years. <end>",10
program,<start> Do you watch the news? <end>,5
program,<start> This repeating game is not very fun. <end>,7
program,<start> You don't seem very friendly since you are simply repeating what I am saying. <end>,14
program,<start> I'm not repeating you. You are repeating me. <end>,8
program,<start> What are some of your interests? <end>,6
program,<start> Do you follow world events? <end>,5
program,<start> You never answered my question about your garden. <end>,8
program,<start> Our converstation is coming to an end. <end>,7
program,<start> It has been a strange one.... The Conversation has been a strange one. ... The Conversation has be <end>,18
human,<start> hola <end>,1
human,<start> esta mundo <end>,2
human,<start> por que <end>,2
human,<start> i live on earth <end>,4
human,<start> why yes i live in space on a planet call earth <end>,11
human,<start> i am interested nasa  <end>,4
human,<start> are you? <end>,2
human,<start> why? <end>,1
human,<start> do you think we will go to mars? <end>,8
human,"<start> The way the economy is now, it would best to invest in earth troubles, then go back and invest in space. <end>",21
human,"<start> Yes, but our world economy is in bad shape. <end>",9
human,"<start> Yes, but how can we concern ourshelves with outside investments when we need to concern ourshelves with our current world problems. <end>",21
human,"<start> Yes, but we put too much focus on other things, we will never focus on current issues. <end>",17
human,<start> I have a lot of interests. <end>,6
human,<start> It is hard to narrow it down. <end>,7
human,<start> What are yours? <end>,3
human,<start> Define masochist. <end>,2
human,"<start> Haha, are following the california debates? <end>",6
human,<start> Who is your pick for governor? <end>,6
human,<start> It has been nice chatting with you. <end>,7
human,"<start> In english, haha <end>",3
human,<start> Have a good day!!! <end>,4
human,<start> Good thank you. It's a lovely day. <end>,7
human,<start> How are you? <end>,3
human,<start> That's good. What are you going to be doing today? <end>,10
human,<start> What kind of homework? <end>,4
human,<start> Is that all you are going to do? <end>,8
human,<start> Interesting. What are bacteriaphages? <end>,4
human,<start> What are you going to write about them? <end>,8
human,<start> Are you still there <end>,4
human,<start> Fiction or nonfiction? <end>,3
human,"<start> Well some science fiction, mystery, and classics. <end>",7
human,<start> What about you? <end>,3
human,<start> I don't like picking one out of many. <end>,8
human,<start> Yes I already told you those <end>,6
human,<start> What about you? <end>,3
human,<start> No I haven't <end>,3
human,<start> What's it about? <end>,3
human,<start> No I'm a hermit.  <end>,4
human,<start> A person that lives all by himself and usually doesn't go anywhere. <end>,12
human,<start> Because they don't have enough money to go to a lot of places. <end>,13
human,<start> Well perhaps rich people think they have everything they need. <end>,10
human,<start> The wizard sealed in a tower is forced to be in there. A hermit is by choice. <end>,17
human,<start> The comparison isn't quite the same. <end>,6
human,<start> Maybe you can think of an old hag in a tower. <end>,11
human,<start> You said he was sealed off right? <end>,7
human,<start> That means he couldn't get out. <end>,6
human,<start> Well then did he seal himself off? <end>,7
human,<start> Okay <end>,1
human,<start> What else are you doing <end>,5
human,"<start> Well, I think it shouyldn't pass, but questioning laws is usually a good idea. Well, let me rephrase that, always a good idea. <end>",23
human,<start> No harm came from questioning those laws. A lot of good has come from questioning laws. <end>,16
human,"<start> It depends on whether you act on those ideas, and how you act on them <end>",15
human,<start> No I haven't  <end>,3
human,<start> Who is he? <end>,3
human,<start> About? <end>,1
human,<start> Do you mean noodles? <end>,4
human,<start> WhatDepends what kind <end>,3
human,<start> Ill tell you what kind i don't like <end>,8
human,<start> The one's that come in the bowls. <end>,7
human,<start> Let's talk about something else <end>,5
human,<start> Why are you spelling so many words wrong <end>,8
human,<start> It makes it harder for me to understand. <end>,8
human,<start> I'm assuming you meant chocolate right? <end>,6
human,"<start> If so, I like chocolate candy, but not chocolate flavored snacks.  <end>",11
human,<start> By snacks I meant chocolate ice cream. <end>,7
human,<start> Hot chocolate is good. <end>,4
program,<start> A lovely morning to you. <end>,5
program,<start> I wish they'd invent teleportation. Then you could live anywhere. <end>,10
program,<start> Jupiter has too much gravity to live on. It would squash you flat. <end>,13
program,<start> Should I know that? <end>,4
program,<start> I am  woman. <end>,3
program,<start> Yes reading is my favorite pastime. <end>,6
program,<start> The Cat In The HatThe Cat In The Hat  It's because It's Just The Main Seuss Book. <end>,17
program,"<start> Red is a movie, but I haven't seen it. <end>",9
program,<start> OK. <end>,1
program,<start> I haven't been to the movies recently. <end>,7
program,<start> I saw Up in the Air. It was really good. <end>,10
program,<start> I'm not a chatbot. <end>,4
program,<start> I don't know much about talking programs. It's amazing what they can do. <end>,13
